BFGS+LiFukushima ($\xi$=1.0)<linestyle=dashed>,BFGS+LiFukushima ($\xi$=0.8),BFGS+LiFukushima ($\xi$=0.1),BFGS+Powell ($\xi$=1.0)<linestyle=dashed>,BFGS+Powell ($\xi$=0.8),BFGS+Powell ($\xi$=0.1),preconvex+LiFukushima ($\xi$=1.0)<linestyle=dashed>,preconvex+LiFukushima ($\xi$=0.8),preconvex+LiFukushima ($\xi$=0.1),preconvex+Powell ($\xi$=1.0)<linestyle=dashed>,preconvex+Powell ($\xi$=0.8),preconvex+Powell ($\xi$=0.1),CG(HagerZhang)<linestyle=dotted>,CG(DaiYuan)<linestyle=dotted>
0.10225987434387207,0.06888198852539062,0.07915592193603516,0.08221292495727539,0.08073592185974121,0.07828426361083984,0.09807801246643066,0.11761307716369629,0.07551789283752441,0.1150059700012207,0.09680700302124023,0.0613250732421875,0.07977700233459473,0.06232404708862305
0.074951171875,0.05697202682495117,0.04777812957763672,0.05178403854370117,0.0567929744720459,0.04408001899719238,0.06486701965332031,0.057617902755737305,0.04467511177062988,0.0640101432800293,0.06773090362548828,0.05388998985290527,0.04611706733703613,0.06878471374511719
0.07684016227722168,0.07001113891601562,0.050173044204711914,0.054319143295288086,0.05504584312438965,0.0448298454284668,0.05978202819824219,0.06153082847595215,0.0521700382232666,0.05797386169433594,0.06429481506347656,0.05352020263671875,0.05888509750366211,0.05288505554199219
0.08249688148498535,0.0657050609588623,0.058936119079589844,0.07599496841430664,0.09192109107971191,0.05784010887145996,0.07690691947937012,0.07478189468383789,0.06460690498352051,0.08181881904602051,0.08539915084838867,0.060492753982543945,0.06490707397460938,0.050691843032836914
0.07946991920471191,0.08562111854553223,0.07118082046508789,0.10902118682861328,0.09136390686035156,0.08202195167541504,0.09335207939147949,0.11550498008728027,0.07792901992797852,0.11136293411254883,0.07969069480895996,0.0819711685180664,0.06735587120056152,0.08286786079406738
0.07320094108581543,0.08505988121032715,0.07060694694519043,0.05870985984802246,0.06386089324951172,0.0548710823059082,0.07938981056213379,0.08211421966552734,0.06505298614501953,0.06655311584472656,0.0733950138092041,0.06486678123474121,0.05778002738952637,0.06885504722595215
0.09362101554870605,0.07679390907287598,0.07448697090148926,0.08017516136169434,0.0900111198425293,0.07381010055541992,0.09992289543151855,0.09478187561035156,0.06721687316894531,0.09255599975585938,0.08333206176757812,0.08691906929016113,0.06682896614074707,0.05909085273742676
0.07587289810180664,0.06187319755554199,0.05531620979309082,0.06881928443908691,0.05638289451599121,0.050901174545288086,0.06936788558959961,0.06834626197814941,0.06160998344421387,0.06882905960083008,0.06601715087890625,0.05474090576171875,0.0524749755859375,0.11777901649475098
0.12049484252929688,0.08779478073120117,0.09544801712036133,0.10928702354431152,0.11039590835571289,0.09008407592773438,0.12067008018493652,0.11296415328979492,0.08403897285461426,0.14864516258239746,0.12047505378723145,0.10542511940002441,0.07763004302978516,0.2198619842529297
0.07904624938964844,0.06212115287780762,0.06522893905639648,0.06254410743713379,0.07852506637573242,0.061482906341552734,0.07339119911193848,0.10207104682922363,0.07036185264587402,0.08537006378173828,0.06974101066589355,0.06490516662597656,0.06681704521179199,0.0788419246673584
0.08211398124694824,0.07948994636535645,0.061454057693481445,0.0763697624206543,0.06836771965026855,0.08191418647766113,0.07187914848327637,0.07130599021911621,0.06765890121459961,0.10445904731750488,0.07574343681335449,0.07611536979675293,0.06693387031555176,0.18617010116577148
0.10104489326477051,0.10333585739135742,0.08969426155090332,0.10589075088500977,0.09164595603942871,0.07010507583618164,0.17250990867614746,0.10527205467224121,0.10651898384094238,0.12313437461853027,0.11106705665588379,0.08577585220336914,0.0785529613494873,0.1269702911376953
0.10910606384277344,0.32254576683044434,0.10538315773010254,0.1267249584197998,0.09467005729675293,0.1257021427154541,0.13004398345947266,0.14150285720825195,0.0945289134979248,0.15681815147399902,0.1174781322479248,0.08670425415039062,0.08513998985290527,0.09459519386291504
0.06556105613708496,0.08575105667114258,0.06469106674194336,0.0624699592590332,0.07692289352416992,0.06767535209655762,0.08256697654724121,0.06893420219421387,0.07120704650878906,0.06944489479064941,0.0677187442779541,0.0621490478515625,0.046723127365112305,0.047727108001708984
0.1394939422607422,0.12299299240112305,0.10006999969482422,0.09925723075866699,0.13079309463500977,0.0920250415802002,0.12005114555358887,0.09430098533630371,0.0936126708984375,0.14924311637878418,0.08818221092224121,0.1125493049621582,0.07384586334228516,0.1585550308227539
0.06233501434326172,0.05781984329223633,0.048951148986816406,0.04794502258300781,0.0540010929107666,0.04785609245300293,0.060983896255493164,0.06470203399658203,0.04962897300720215,0.06944012641906738,0.06714701652526855,0.055593252182006836,0.048316001892089844,0.04705500602722168
0.08840703964233398,0.0702369213104248,0.05773591995239258,0.055441856384277344,0.055973052978515625,0.059565067291259766,0.07198572158813477,0.06716179847717285,0.06576800346374512,0.07466292381286621,0.0831458568572998,0.0648951530456543,0.050295114517211914,0.09352612495422363
0.09860396385192871,0.10338807106018066,0.08905601501464844,0.10172867774963379,0.09279370307922363,0.09248208999633789,0.11262106895446777,0.11642098426818848,0.08336281776428223,0.09445905685424805,0.09825396537780762,0.07300090789794922,0.07564997673034668,0.0722360610961914
0.12775111198425293,0.09310483932495117,0.09079909324645996,0.07846975326538086,0.10119795799255371,0.11304593086242676,0.15047669410705566,0.11146283149719238,0.10196805000305176,0.12451601028442383,0.12818098068237305,0.09085512161254883,0.07866907119750977,0.545428991317749
0.10504603385925293,0.1422569751739502,0.0905449390411377,0.12976408004760742,0.15046977996826172,0.1116948127746582,0.1491410732269287,0.12187576293945312,0.12560105323791504,0.18061208724975586,0.12650394439697266,0.09201407432556152,0.06761789321899414,0.10654282569885254
0.09644198417663574,0.0679161548614502,0.054965972900390625,0.08147192001342773,0.06131696701049805,0.04712080955505371,0.06363201141357422,0.06768512725830078,0.05406689643859863,0.0790557861328125,0.06570601463317871,0.06352901458740234,0.058815956115722656,0.061094045639038086
0.0627126693725586,0.06347393989562988,0.05496716499328613,0.0572659969329834,0.05290794372558594,0.053331851959228516,0.09077811241149902,0.06284117698669434,0.0575869083404541,0.05560612678527832,0.06793808937072754,0.05593109130859375,0.05404210090637207,0.046317100524902344
0.11301589012145996,0.18542218208312988,0.11273694038391113,0.15462470054626465,0.1553192138671875,0.12802815437316895,0.27884793281555176,0.1944420337677002,0.1358351707458496,0.28548479080200195,0.18412470817565918,0.12971019744873047,0.12649321556091309,0.49987292289733887
0.09821391105651855,0.07866597175598145,0.06936120986938477,0.09067702293395996,0.07053112983703613,0.06331896781921387,0.09573602676391602,0.06699705123901367,0.06768512725830078,0.07305288314819336,0.09233212471008301,0.0727090835571289,0.06154012680053711,0.06005287170410156
